TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
βαρυάλγητ᾽	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
ἐμοὶ	O	_	_	_	_	_	_	_	_
δ᾽	O	_	_	_	_	_	_	_	_
ἄχος	O	_	_	_	_	_	_	_	_
ἕστακεν	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
But	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
difficulties	O	_	_	_	_	_	_	_	_
are	O	_	_	_	_	_	_	_	_
not	O	_	_	_	_	_	_	_	_
tiius	O	_	_	_	_	_	_	_	_
removed	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Perhaps	O	_	_	_	_	_	_	_	_
we	O	_	_	_	_	_	_	_	_
may	O	_	_	_	_	_	_	_	_
venture	O	_	_	_	_	_	_	_	NoSpaceAfter
—	O	_	_	_	_	_	_	_	EndOfSentence
ἐχθρῶν	O	_	_	_	_	_	_	_	_
δ᾽	O	_	_	_	_	_	_	_	_
ὕβρις	O	_	_	_	_	_	_	_	_
ὧδ᾽	O	_	_	_	_	_	_	_	_
ἀταρβὴς	O	_	_	_	_	_	_	_	_
εὐανέμοις	O	_	_	_	_	_	_	_	_
βάσσαισιν	O	_	_	_	_	_	_	_	_
ὁρμᾶται	O	_	_	_	_	_	_	_	_
πάντων	O	_	_	_	_	_	_	_	_
καχαζόντων	O	_	_	_	_	_	_	_	_
γλώσσαις	O	_	_	_	_	_	_	_	_
βαρναλγήτως	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
ἐμοὶ	O	_	_	_	_	_	_	_	_
8	O	_	_	_	_	_	_	_	_
ἄχος	O	_	_	_	_	_	_	_	_
ἔστακεν	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Glycon	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Epitrit	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
_	O	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
__	O	_	_	_	_	_	_	_	NoSpaceAfter
—	O	_	_	_	_	_	_	_	_
7	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	NoSpaceAfter
“	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	NoSpaceAfter
ττύωπυ	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	_
Epitrit	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_	_
Glycon	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Glycon	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
[	O	_	_	_	_	_	_	_	NoSpaceAfter
4	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	NoSpaceAfter
:	O	_	_	_	_	_	_	_	NoSpaceAfter
Ξ	O	_	_	_	_	_	_	_	NoSpaceAfter
:	O	_	_	_	_	_	_	_	_
out	O	_	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_	NoSpaceAfter
—	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
VE	O	_	_	_	_	_	_	_	_
VAN	O	_	_	_	_	_	_	_	_
Sati	O	_	_	_	_	_	_	_	EndOfSentence
197	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
ὧδἼ	O	_	_	_	_	_	_	_	_
«Thus	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	NoSpaceAfter
—	O	_	_	_	_	_	_	_	NoSpaceAfter
as	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
supr	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
141	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
-	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
53	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	_	_	_	_	_	_	_	EndOfSentence
198	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
ebavépors	O	_	_	_	_	_	_	_	NoSpaceAfter
]	O	_	_	_	_	_	_	_	_
‘With	O	_	_	_	_	_	_	_	_
favouring	O	_	_	_	_	_	_	_	_
breezes	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	NoSpaceAfter
”	O	_	_	_	_	_	_	_	EndOfSentence
As	O	_	_	_	_	_	_	_	_
applied	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_	_
harbour	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
εὐήνεμος	O	_	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_	_
*	O	_	_	_	_	_	_	_	_
sheltered	O	_	_	_	_	_	_	_	_
from	O	_	_	_	_	_	_	_	_
rough	O	_	_	_	_	_	_	_	_
winds	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	_
but	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
image	O	_	_	_	_	_	_	_	_
here	O	_	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_	_
rather	O	_	_	_	_	_	_	_	_
that	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_	_
forest	O	_	_	_	_	_	_	_	_
glade	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
where	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
when	O	_	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_	_
little	O	_	_	_	_	_	_	_	_
fire	O	_	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_	_
kindled	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
wind	O	_	_	_	_	_	_	_	_
that	O	_	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_	_
not	O	_	_	_	_	_	_	_	_
strong	O	_	_	_	_	_	_	_	_
enough	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
extinguish	O	_	_	_	_	_	_	_	_
it	O	_	_	_	_	_	_	_	_
only	O	_	_	_	_	_	_	_	_
fans	O	_	_	_	_	_	_	_	_
it	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
strength	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Cp	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
11	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.67
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.67
20	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
490	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
,	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
1	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
,	O	_	_	_	_	_	_	_	_
ὡς	O	_	_	_	_	_	_	_	_
δ᾽	O	_	_	_	_	_	_	_	_
ἀναμαιuber	O	_	_	_	_	_	_	_	NoSpaceAfter
βαθξ᾽	O	_	_	_	_	_	_	_	_
ἄγκεα	O	_	_	_	_	_	_	_	_
θεσπιδαὲς	O	_	_	_	_	_	_	_	_
πῦρ	O	_	_	_	_	_	_	_	_
|	O	_	_	_	_	_	_	_	_
obpeos	O	_	_	_	_	_	_	_	_
ἀζαλέοιο	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
βαθεῖα	O	_	_	_	_	_	_	_	_
δὲ	O	_	_	_	_	_	_	_	_
καίεται	O	_	_	_	_	_	_	_	_
ὕλη	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence

# hipe2022:original_source = data/preparation/corpus/en/retokenized/cu31924087948174_0061.xmi
# hipe2022:license = CC-BY
# hipe2022:language = en
# hipe2022:document_type = commentary
# hipe2022:document_id = cu31924087948174_0061
# hipe2022:date = 1881-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.4
# ajmc:title = Sophocles
# ajmc:publication_place = Oxford
# ajmc:publication_date = 1881
# ajmc:page = 61
# ajmc:author = Campbell, Lewis
200	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
ἐμοὶ	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
ἔστακεν	O	_	_	_	_	_	_	_	NoSpaceAfter
]	O	_	_	_	_	_	_	_	_
“	O	_	_	_	_	_	_	_	NoSpaceAfter
1	O	_	_	_	_	_	_	_	_
have	O	_	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_	_
grief	O	_	_	_	_	_	_	_	_
that	O	_	_	_	_	_	_	_	_
will	O	_	_	_	_	_	_	_	_
not	O	_	_	_	_	_	_	_	_
be	O	_	_	_	_	_	_	_	_
removed	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	EndOfSentence
201	O	_	_	_	_	_	_	_	_
foll	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
The	O	_	_	_	_	_	_	_	_
exposition	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
situation	O	_	_	_	_	_	_	_	NoSpaceAfter
in	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
Ajax	O	_	_	_	_	_	_	_	NoSpaceAfter|LED0.00
,	O	_	_	_	_	_	_	_	_
like	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
ἀναγνώρισι5	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
Oed	O	_	_	_	_	_	_	_	NoSpaceAfter|LED0.00
.	O	_	_	_	_	_	_	_	LED0.00
Tyr	O	_	_	_	_	_	_	_	NoSpaceAfter|LED0.00
.	O	_	_	_	_	_	_	_	LED0.00
is	O	_	_	_	_	_	_	_	_
effected	O	_	_	_	_	_	_	_	_
through	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
meeting	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
those	O	_	_	_	_	_	_	_	_
who	O	_	_	_	_	_	_	_	_
on	O	_	_	_	_	_	_	_	_
either	O	_	_	_	_	_	_	_	_
side	O	_	_	_	_	_	_	_	_
know	O	_	_	_	_	_	_	_	_
only	O	_	_	_	_	_	_	_	_
half	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
truth	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Tecmessa	O	_	_	_	_	_	_	_	NoSpaceAfter|LED0.00
,	O	_	_	_	_	_	_	_	_
whose	O	_	_	_	_	_	_	_	_
affection	O	_	_	_	_	_	_	_	_
for	O	_	_	_	_	_	_	_	_
Ajax	O	_	_	_	_	_	_	_	LED0.00
exceeds	O	_	_	_	_	_	_	_	_
that	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
his	O	_	_	_	_	_	_	_	_
own	O	_	_	_	_	_	_	_	_
people	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
comes	O	_	_	_	_	_	_	_	_
forth	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
meet	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
chorus	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
mariners	O	_	_	_	_	_	_	_	_
before	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
hut	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
They	O	_	_	_	_	_	_	_	_
learn	O	_	_	_	_	_	_	_	_
from	O	_	_	_	_	_	_	_	_
her	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
truth	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
calamity	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
She	O	_	_	_	_	_	_	_	_
learns	O	_	_	_	_	_	_	_	_
from	O	_	_	_	_	_	_	_	_
them	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
extent	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
it	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Schol	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
διδάσκει	O	_	_	_	_	_	_	_	_
τὸν	O	_	_	_	_	_	_	_	_
χόρον	O	_	_	_	_	_	_	_	_
ὅτι	O	_	_	_	_	_	_	_	_
Alas	O	_	_	_	_	_	_	_	_
ἐστὶν	O	_	_	_	_	_	_	_	_
ὁ	O	_	_	_	_	_	_	_	_
σφάξας	O	_	_	_	_	_	_	_	_
τὰ	O	_	_	_	_	_	_	_	_
ποίμνια	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
πυνθάνεται	O	_	_	_	_	_	_	_	NoSpaceAfter
δὲ	O	_	_	_	_	_	_	_	_
παρὰ	O	_	_	_	_	_	_	_	_
τοῦ	O	_	_	_	_	_	_	_	_
χοροῦ	O	_	_	_	_	_	_	_	_
ὅτι	O	_	_	_	_	_	_	_	_
Ἑλληνικὰ	O	_	_	_	_	_	_	_	_
ἦν	O	_	_	_	_	_	_	_	_
τὰ	O	_	_	_	_	_	_	_	_
σφαγέντα	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
ἑκάτερος	O	_	_	_	_	_	_	_	_
οὖν	O	_	_	_	_	_	_	_	_
παρ᾽	O	_	_	_	_	_	_	_	_
ἕκατέρου	O	_	_	_	_	_	_	_	NoSpaceAfter
τὸ	O	_	_	_	_	_	_	_	_
ἀγνοούμενον	O	_	_	_	_	_	_	_	_
μανθάνει	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
202	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
γενεᾶς	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
κιτ	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
kh	O	_	_	_	_	_	_	_	NoSpaceAfter
]	O	_	_	_	_	_	_	_	_
¢	O	_	_	_	_	_	_	_	_
Of	O	_	_	_	_	_	_	_	_
race	O	_	_	_	_	_	_	_	_
derived	O	_	_	_	_	_	_	_	_
from	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
Earth	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	NoSpaceAfter
born	O	_	_	_	_	_	_	_	_
Erechtheidae	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	NoSpaceAfter
”	O	_	_	_	_	_	_	_	EndOfSentence
The	O	_	_	_	_	_	_	_	_
Salaminians	O	_	_	_	_	_	_	_	_
are	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
by	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
anachronism	O	_	_	_	_	_	_	_	_
which	O	_	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_	_
repeated	O	_	_	_	_	_	_	_	_
infr	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
861	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
,	O	_	_	_	_	_	_	_	_
counted	O	_	_	_	_	_	_	_	_
as	O	_	_	_	_	_	_	_	_
originally	O	_	_	_	_	_	_	_	_
one	O	_	_	_	_	_	_	_	_
with	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
Athenian	O	_	_	_	_	_	_	_	_
people	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
203	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
ἔχομεν	O	_	_	_	_	_	_	_	_
στοναχάς	O	_	_	_	_	_	_	_	NoSpaceAfter
]	O	_	_	_	_	_	_	_	_
